,surfarea_Network_1,surfarea_Network_2,surfarea_Network_3,surfarea_Network_4,surfarea_Network_5,surfarea_Network_6,surfarea_Network_7,surfarea_Network_8,surfarea_Network_9,surfarea_Network_10,surfarea_Network_11,surfarea_Network_12,surfarea_Network_13,surfarea_Network_14,surfarea_Network_15,surfarea_Network_16,surfarea_Network_17,Subject
175,5230.00439453125,16847.3505859375,10343.96484375,4384.7900390625,11992.3857421875,10214.50146484375,17939.65234375,11758.466796875,5661.124267578125,38809.8671875,3034.198486328125,10133.60205078125,10368.2998046875,11139.7470703125,10492.61962890625,14375.4921875,15687.47265625,153631
176,5578.717529296875,15209.29541015625,9762.5595703125,5243.55224609375,14771.33642578125,14562.4130859375,13043.02294921875,14287.38671875,7039.12158203125,36209.3125,3485.01806640625,12234.16162109375,11457.79296875,9329.482421875,9286.99755859375,16784.3935546875,16802.14453125,153934
177,5636.82861328125,18364.8359375,9412.17578125,5291.080810546875,13574.5009765625,10391.63427734375,14274.591796875,12629.89990234375,6793.37353515625,37892.896484375,2287.7227783203125,9412.347900390625,8045.654052734375,9528.55419921875,7809.427001953125,14933.38720703125,15279.19384765625,154229
178,5860.037841796875,12359.09765625,9330.47998046875,4563.989501953125,17572.533203125,10541.43701171875,15469.82861328125,12821.9111328125,7888.43115234375,40540.314453125,2664.2135009765625,9830.103515625,8963.75390625,9926.12109375,9142.22119140625,15346.5751953125,14536.6396484375,154431
179,5063.38671875,17631.8994140625,10445.9326171875,4105.4869384765625,8771.29638671875,12150.26416015625,14708.150390625,12944.24609375,5322.935546875,44833.880859375,2738.6844482421875,13141.02734375,13874.8212890625,9577.7265625,11046.21435546875,14704.982421875,18934.6044921875,154532
180,7022.83056640625,16016.14453125,9202.86669921875,4839.79052734375,13171.43994140625,9870.373046875,16231.662109375,10845.3525390625,5889.57470703125,42920.078125,3601.4632568359375,11970.53369140625,14176.3896484375,11073.81982421875,6591.46142578125,17004.55078125,15431.44921875,154734
181,6044.934814453125,16945.5751953125,5916.20166015625,3947.70703125,11504.43701171875,9704.86962890625,19554.19140625,9700.63232421875,5149.23779296875,43621.396484375,2013.9290161132812,10449.45166015625,11468.900390625,10418.638671875,6994.519287109375,15564.5146484375,14979.7109375,154835
182,5673.71875,18052.0390625,8883.3701171875,5199.95361328125,12426.03515625,12266.353515625,15841.380859375,9834.02490234375,7008.78564453125,40212.888671875,3408.181396484375,11462.37646484375,8946.0009765625,12167.7900390625,8628.8134765625,16595.3525390625,15330.29296875,155635
183,6903.797119140625,19855.5537109375,10321.06103515625,4237.146484375,10928.5361328125,13876.2392578125,18234.9912109375,15901.6005859375,7680.35791015625,42133.927734375,3224.495849609375,12641.36572265625,13194.1669921875,10327.46875,8883.5986328125,13692.77099609375,15633.59423828125,155938
184,6953.591796875,16605.5556640625,8957.3212890625,4573.19873046875,16714.6142578125,9665.36962890625,16722.865234375,15131.798828125,6138.1484375,38367.1015625,2291.2564697265625,10460.3173828125,10197.26220703125,9922.8349609375,7975.6513671875,14634.54638671875,15131.630859375,156031
185,4618.61962890625,17506.4951171875,9933.203125,5089.1689453125,12602.5361328125,9302.21875,13493.09375,12449.45751953125,5886.154052734375,42081.63671875,2498.305419921875,8980.443359375,12531.71484375,9140.5859375,9331.08251953125,15254.1103515625,15768.55517578125,156334
186,6446.320556640625,14784.82080078125,9033.39111328125,4881.957763671875,19095.236328125,10405.59326171875,15410.64453125,13565.685546875,7447.0859375,36581.1484375,3423.3291015625,11472.56103515625,11524.62060546875,9678.1376953125,9718.13330078125,13329.39111328125,15659.6552734375,156435
187,7015.290283203125,16841.515625,10631.16943359375,4047.855712890625,15133.94140625,12520.56201171875,14692.03515625,16304.701171875,7779.801025390625,38455.3203125,2368.680419921875,11823.0888671875,12974.14306640625,7161.5068359375,7900.3076171875,15442.0302734375,21041.125,156536
188,5819.694580078125,14145.970703125,9375.267578125,4566.00244140625,16199.49072265625,10513.12353515625,15237.48583984375,12401.9765625,6415.32958984375,39786.310546875,2029.3111572265625,11073.39013671875,9281.263671875,10922.7119140625,8245.994140625,15182.71044921875,16836.201171875,157336
189,5752.1171875,13735.51025390625,9692.7685546875,5330.3857421875,12720.0029296875,12461.8798828125,15970.58251953125,14471.6044921875,5730.6396484375,37849.865234375,2542.5419921875,12436.47216796875,9166.61767578125,10307.11328125,10031.10107421875,10243.529296875,16949.873046875,157942
190,5409.2958984375,17613.7373046875,8859.06591796875,5013.714599609375,13618.34814453125,12731.2548828125,12925.2490234375,13554.9111328125,7194.388671875,39844.244140625,2260.049560546875,10528.16650390625,8121.235107421875,9319.6640625,8810.5458984375,14538.86328125,16716.7861328125,158035
191,5469.59912109375,19139.619140625,9155.0009765625,4821.961181640625,13023.93017578125,11816.45947265625,16813.3486328125,13709.54541015625,6966.6875,41607.38671875,3122.5498046875,12344.98779296875,11470.0966796875,9657.55712890625,9484.23876953125,17177.693359375,18464.78515625,158338
192,4810.05859375,16938.55078125,8777.64306640625,5477.85009765625,12733.23046875,11709.97021484375,15153.7109375,11926.6201171875,7486.75341796875,43438.388671875,3039.8262939453125,12404.0966796875,12329.19580078125,9240.73291015625,9112.7685546875,13155.958984375,13882.87451171875,158843
193,4175.291015625,16795.921875,10602.65625,5195.46826171875,14292.61474609375,11736.1435546875,12224.97705078125,11282.27490234375,6338.296142578125,42950.193359375,3121.771484375,13977.9521484375,11662.9794921875,10505.6640625,9644.484375,17532.94140625,15359.1005859375,159239
194,8545.46337890625,13288.71533203125,8693.201171875,5071.53662109375,16984.75439453125,11390.45068359375,14468.6259765625,13450.20556640625,8067.740966796875,41669.314453125,2459.025634765625,12387.9501953125,7963.155029296875,11826.11474609375,9255.17529296875,14238.88671875,16717.6572265625,159340
195,5593.33203125,18265.5751953125,8855.884765625,5317.301025390625,11219.49072265625,9706.28466796875,14985.98046875,13346.5703125,5355.005859375,47806.486328125,2930.7940673828125,9621.144775390625,9016.048828125,8487.53662109375,9166.42236328125,15722.1337890625,15669.97998046875,159946
196,4616.6357421875,18448.20703125,9264.41357421875,4167.9593505859375,13286.26171875,11841.6650390625,15363.6494140625,11987.7900390625,7030.68505859375,44006.216796875,1860.3056030273438,9190.32763671875,7981.025390625,11681.2978515625,8708.5791015625,12990.37158203125,14735.30078125,160123
197,5132.567138671875,18523.3662109375,10567.2294921875,4981.017822265625,13231.85546875,9667.92138671875,12449.869140625,11728.490234375,5276.3095703125,38545.83203125,2392.170654296875,10011.19189453125,11461.9013671875,9226.4716796875,8836.77880859375,17016.4404296875,16315.25146484375,160729
198,6827.021240234375,18666.091796875,9350.63330078125,4422.081787109375,15676.826171875,10172.18896484375,16784.4111328125,10309.55029296875,6016.532958984375,40348.404296875,4280.639892578125,12084.072265625,12239.408203125,11004.70263671875,9412.9296875,13813.64453125,18648.306640625,161630
199,5335.40087890625,19343.47265625,9894.95703125,5854.715087890625,13625.70263671875,8902.634765625,13958.849609375,15167.09521484375,6777.240234375,41350.423828125,2341.251953125,9274.31201171875,7911.88134765625,10112.13037109375,8842.961181640625,16044.478515625,13343.02685546875,161731
200,5863.625,16126.380859375,9730.67919921875,5762.457275390625,12582.1875,11930.15869140625,13240.0244140625,10017.658203125,5426.4599609375,39130.19140625,2180.010009765625,9705.70556640625,9174.240234375,8212.276611328125,7141.582275390625,15862.97265625,16339.55224609375,162026
201,5342.4091796875,18199.0185546875,9825.93017578125,4793.48828125,16610.484375,11860.923828125,14717.4052734375,11009.98828125,6612.875732421875,43878.58203125,2548.856689453125,9883.6025390625,11354.23486328125,9440.658203125,10139.20263671875,16058.583984375,18459.6376953125,162228
202,6274.6259765625,14837.1767578125,10522.310546875,4563.379638671875,10551.51025390625,9321.34033203125,13932.98486328125,16006.28173828125,5228.689697265625,41160.0703125,2100.0349731445312,10471.45703125,9298.4306640625,7836.102294921875,11736.9384765625,10379.6875,14528.1328125,162329
203,5291.09326171875,15642.18115234375,9347.90380859375,4952.309326171875,12887.876953125,11528.08984375,17266.6171875,11769.5927734375,6596.040771484375,39615.94140625,2286.1650390625,12245.4306640625,10954.185546875,9017.203125,9191.32568359375,18682.34375,17830.3291015625,162935
204,6161.1298828125,15317.146484375,8950.5263671875,4554.942138671875,13952.85302734375,12161.2939453125,15232.40771484375,13478.82373046875,7382.0234375,41364.986328125,2741.6475830078125,10276.03515625,9749.01123046875,8952.7998046875,8797.716796875,12811.9873046875,14691.3916015625,163129
205,5058.61328125,15682.2158203125,9345.689453125,4175.90771484375,13146.1357421875,10347.64501953125,16997.84375,11239.150390625,5716.06640625,43680.6171875,2239.6558837890625,11269.978515625,9658.1396484375,10746.267578125,10162.5283203125,15192.84716796875,13577.68408203125,163432
206,4645.137451171875,15932.62744140625,9756.06640625,3813.2113037109375,13173.1435546875,11574.8642578125,15136.59375,11229.755859375,5538.41943359375,38221.359375,2504.3319091796875,10017.19677734375,12284.2568359375,11298.8662109375,9557.87841796875,14157.4462890625,15315.4453125,164030
207,4513.9970703125,19419.7177734375,8404.00927734375,4075.48193359375,10800.77978515625,11294.4931640625,14998.041015625,14730.41845703125,7402.13525390625,43503.75,2987.5926513671875,10701.33154296875,7957.321533203125,9947.9697265625,9206.18359375,15675.037109375,16070.75244140625,164636
208,4080.9716796875,19275.369140625,10214.0556640625,5509.814208984375,11314.21875,9210.34716796875,15525.58984375,14121.953125,7525.2626953125,39509.29296875,3273.535400390625,11827.66259765625,11107.953125,10392.54736328125,9138.119140625,15676.205078125,16385.11328125,165436
209,5988.093994140625,14850.87255859375,9827.2080078125,3852.0521240234375,18610.33984375,11274.38671875,15084.8017578125,13158.37890625,7227.4658203125,46194.451171875,1902.2822875976562,10190.17041015625,9829.7607421875,8616.8623046875,10998.8544921875,15815.259765625,12973.02294921875,165638
210,6535.855224609375,18101.0595703125,10433.44140625,4349.87451171875,13324.1162109375,13429.396484375,13623.0771484375,13811.13525390625,6575.446533203125,47681.080078125,3317.6693115234375,13315.71630859375,9124.705078125,13019.67822265625,9403.201171875,16326.7373046875,12620.171875,166438
211,5261.1015625,18127.3720703125,8403.0869140625,5636.880615234375,10929.86572265625,11514.138671875,13775.54541015625,10768.1015625,5358.902587890625,36767.90234375,1745.441650390625,13840.75,11899.5703125,9563.10107421875,9093.0244140625,13897.44677734375,15026.115234375,167036
212,6288.476318359375,18188.029296875,8025.564453125,4914.8017578125,10640.0048828125,9750.61376953125,13539.3720703125,10853.8642578125,4750.744140625,43458.099609375,2902.536376953125,12085.0302734375,14947.34716796875,9197.5302734375,9799.45068359375,16270.591796875,17341.35546875,167238
213,4432.998046875,16892.9560546875,10129.36279296875,4213.921875,15394.521484375,12702.42529296875,17192.3466796875,12035.9169921875,4630.9609375,36958.369140625,2116.205078125,12415.09130859375,11280.15625,9369.251953125,9585.5869140625,13525.30078125,14606.0947265625,167440
214,4703.1025390625,20241.1279296875,10830.8720703125,3848.697998046875,11520.2099609375,9575.845703125,16822.423828125,12996.13232421875,6790.518310546875,46435.318359375,2942.3402099609375,10977.42138671875,12016.865234375,9646.4345703125,9673.91064453125,14842.21923828125,19598.580078125,168139
215,6833.43017578125,14702.37841796875,10406.77294921875,5785.075927734375,12420.849609375,11765.64892578125,15427.7666015625,13152.09228515625,6821.306884765625,44082.97265625,2697.774169921875,12059.08349609375,10069.5458984375,7685.7548828125,9520.31640625,11125.44775390625,20631.7734375,168341
216,5285.80419921875,21471.5107421875,10356.322265625,5729.612548828125,11919.76171875,12063.64306640625,14827.21142578125,11934.63720703125,6330.32373046875,42965.642578125,2693.075927734375,10014.0244140625,9001.6943359375,8364.5,9221.85400390625,14575.2001953125,16302.130859375,168745
217,6340.495361328125,13778.87548828125,10231.630859375,3707.6162109375,12421.29541015625,9353.5126953125,16540.1884765625,14040.3896484375,6021.5849609375,39727.04296875,2819.33203125,13512.0517578125,10887.3095703125,8700.247314453125,7390.353515625,15099.181640625,19841.6630859375,168947
218,6209.20068359375,15444.646484375,10486.04541015625,4518.98291015625,12530.0009765625,9452.74072265625,14431.3232421875,12385.9169921875,6571.786376953125,38962.728515625,3431.4017333984375,10895.9990234375,8638.857177734375,10268.046875,8008.7021484375,14535.0625,15685.6591796875,169444
219,5140.106689453125,16521.98974609375,10112.52978515625,5189.67724609375,12766.41650390625,12190.375,14556.5673828125,10484.72216796875,7151.84375,48965.125,2104.1064453125,14666.091796875,13890.21923828125,9694.80712890625,12349.3115234375,15713.04052734375,15308.19873046875,169545
220,4893.493408203125,18910.81640625,8104.322265625,5364.010986328125,12458.3056640625,10489.23583984375,15376.23095703125,12919.8642578125,6655.329345703125,39113.552734375,3351.29296875,11932.60009765625,12543.22900390625,10479.80712890625,6967.6728515625,15599.19677734375,12818.25537109375,169747
221,4789.956298828125,19712.0595703125,10120.33447265625,3666.63232421875,15550.07470703125,9647.5009765625,15855.0498046875,11532.3310546875,6208.989990234375,49388.37109375,2567.35302734375,9949.87255859375,10124.2861328125,9369.13134765625,8458.714111328125,19146.6591796875,15030.212890625,169949
222,4054.8629150390625,19815.818359375,9469.91357421875,5424.612548828125,14982.7802734375,11173.74853515625,14024.1728515625,14261.08984375,6944.690673828125,35485.7265625,3078.2431640625,10269.3935546875,9923.5537109375,8880.81103515625,8817.99755859375,15447.4912109375,17473.1123046875,171330
223,5946.09375,21178.6083984375,6211.79248046875,3859.126220703125,12974.47705078125,11187.08154296875,16270.59375,12039.28515625,6492.795166015625,50669.740234375,2611.0723876953125,9170.1611328125,9901.8662109375,9017.56201171875,8206.984375,19052.833984375,14883.44287109375,172029
224,4825.076171875,16245.8701171875,9495.857421875,5290.6455078125,17042.4775390625,10945.71484375,13009.41552734375,11908.97119140625,7042.185546875,38154.919921875,2949.3192138671875,11493.04833984375,11388.5888671875,10642.4560546875,7492.0341796875,15345.775390625,13701.9501953125,172130
225,4884.0078125,15353.01806640625,9479.15234375,3796.5899658203125,10571.08837890625,11174.5263671875,15148.05615234375,10122.78662109375,5950.1396484375,39513.083984375,1904.566162109375,9130.11328125,9864.93603515625,9667.0478515625,7844.660888671875,14248.12158203125,14897.5107421875,172332
226,4780.5576171875,13205.4111328125,10179.85595703125,5133.65478515625,24148.310546875,12306.009765625,13744.056640625,12170.0859375,7170.92724609375,38360.34765625,3158.754150390625,11096.8173828125,12139.390625,9186.29345703125,9365.63818359375,16872.94384765625,13700.5615234375,172433
227,6029.0908203125,15623.3291015625,10331.8671875,4801.467529296875,15922.70947265625,9180.0712890625,14797.5869140625,14330.67236328125,7012.60302734375,38401.998046875,2891.4061279296875,9843.412109375,10964.919921875,12038.72216796875,9148.04443359375,16329.2109375,16868.5712890625,172534
228,3903.4793701171875,18029.64453125,7973.2626953125,4246.44580078125,12602.9306640625,10960.30078125,15434.0205078125,13118.896484375,6768.195556640625,40846.919921875,2434.9456787109375,9339.7626953125,8313.562744140625,8428.53564453125,9312.595703125,16715.189453125,15379.0478515625,172938
229,6984.94091796875,17409.2314453125,9457.60009765625,4922.140869140625,16701.7353515625,11979.94287109375,15392.49658203125,15485.18212890625,7118.179443359375,44270.900390625,3412.3604736328125,11244.83154296875,12512.79638671875,10607.67138671875,11697.3837890625,16113.12109375,13649.6806640625,173334
230,3644.883544921875,20290.1494140625,10678.3359375,5865.200439453125,13000.740234375,10432.064453125,15864.00732421875,14487.8017578125,6975.31396484375,37815.869140625,2216.1610107421875,13171.66015625,10685.29931640625,9954.60986328125,11550.779296875,14009.3359375,18283.099609375,173435
231,4743.41357421875,14708.39453125,10123.21923828125,5223.9072265625,11941.5400390625,9759.53515625,13606.091796875,13210.474609375,5853.86572265625,38669.048828125,3068.7906494140625,11376.75244140625,12007.3349609375,10251.54638671875,7285.65771484375,14231.3359375,16400.89404296875,173536
232,4449.2763671875,15138.69677734375,9717.6142578125,4344.2886962890625,15136.4794921875,10807.26806640625,12620.49853515625,13581.767578125,6784.852783203125,36770.126953125,2098.4996948242188,12978.10595703125,11179.697265625,8981.8623046875,8744.767578125,14776.66552734375,16285.677734375,173738
233,5238.52587890625,19646.5693359375,9164.55224609375,4408.2421875,13099.44677734375,10764.80908203125,16518.724609375,12748.5927734375,6645.372314453125,42145.6328125,1671.8272094726562,9609.474609375,11148.8994140625,9497.388671875,8829.098388671875,13077.310546875,19188.751953125,173940
234,4322.633056640625,18348.8642578125,9196.57470703125,4918.71484375,16686.0390625,10427.07421875,14944.01611328125,17629.078125,6344.830078125,40126.248046875,3037.644775390625,10042.48046875,7624.1298828125,8993.83154296875,10387.87060546875,12938.9453125,13002.951171875,174437
235,4425.158447265625,19407.5927734375,10125.1689453125,3860.3553466796875,14467.07080078125,11842.2119140625,14219.10400390625,13917.158203125,6004.21337890625,37024.091796875,2847.859130859375,11099.2548828125,11900.68896484375,7584.628662109375,9055.939453125,15631.34423828125,16261.2529296875,174841
236,4300.562744140625,18702.517578125,9930.9365234375,5861.4765625,12169.8603515625,8517.497314453125,12258.84521484375,12049.62158203125,6512.0576171875,38049.689453125,2581.3251953125,10464.12353515625,11545.53076171875,8561.387451171875,8495.546875,16087.17333984375,15937.60302734375,175136
237,4647.209716796875,13248.34228515625,9424.08642578125,3975.433837890625,15982.388671875,12122.95849609375,12624.97265625,11816.52197265625,5860.50341796875,43616.01953125,2902.0355224609375,10574.9189453125,7801.250244140625,9431.75537109375,9373.58056640625,12845.0,14985.4091796875,175237
238,4585.2705078125,16862.462890625,8030.081787109375,5065.22998046875,13336.44873046875,13101.453125,12604.9541015625,13763.4111328125,6288.7744140625,41438.83203125,2087.2244873046875,8614.609375,10837.4775390625,9947.41064453125,6229.2490234375,12812.3701171875,15037.95166015625,175742
239,5278.185546875,18341.9150390625,10591.4296875,4845.40576171875,11473.462890625,8727.142578125,14238.14794921875,12054.595703125,6416.669189453125,45090.501953125,2172.6536865234375,11328.6689453125,9578.66943359375,10623.314453125,7316.314453125,17193.14111328125,15175.1669921875,176037
240,4940.625244140625,18180.939453125,9532.71435546875,4686.309326171875,13604.9814453125,12104.74462890625,14886.81005859375,13099.201171875,6991.0419921875,39542.78125,1787.8153076171875,9366.3935546875,10735.18701171875,8652.0419921875,10385.36572265625,15520.85888671875,13779.5244140625,176542
241,4390.58251953125,17597.265625,11534.7216796875,5292.154541015625,17442.8037109375,10681.6240234375,14436.01318359375,12545.50732421875,6786.7138671875,39842.98828125,2802.8798828125,10910.7265625,10598.48828125,12306.0908203125,10593.310546875,15295.986328125,17212.361328125,176845
242,5636.93310546875,18996.619140625,9295.748046875,5062.154296875,13049.5322265625,9656.33203125,13901.7021484375,12628.5830078125,6498.645751953125,40331.115234375,3286.894287109375,11170.20947265625,10925.3974609375,10735.9150390625,10328.2998046875,13043.7001953125,17416.5185546875,177140
243,6453.253173828125,16703.5146484375,11130.923828125,4341.69189453125,13240.89892578125,11221.6142578125,13709.560546875,13828.47021484375,7411.015380859375,41128.078125,4039.970458984375,14316.0615234375,11989.01953125,10356.29638671875,11290.3779296875,12969.4736328125,14438.3603515625,177241
244,3545.3829345703125,16984.56396484375,9208.39453125,4266.9224853515625,13497.4775390625,11594.36279296875,15239.01904296875,10823.20263671875,6650.2119140625,38171.001953125,2042.8040161132812,9628.38330078125,11759.0888671875,9259.0302734375,8122.761474609375,16026.88720703125,18132.017578125,177645
245,5643.158203125,15823.720703125,11012.5078125,4613.61669921875,14662.7919921875,10756.79833984375,13878.48095703125,12306.0576171875,5438.555419921875,43166.927734375,2813.548828125,11052.66796875,9453.4462890625,8991.474609375,8576.490234375,12594.79541015625,17531.9892578125,178142
246,5950.931396484375,12838.31396484375,10840.0908203125,4819.935302734375,17229.1005859375,11963.1162109375,14413.0380859375,12987.19189453125,5816.353515625,38023.951171875,2764.5413818359375,10374.396484375,11981.310546875,9135.29443359375,8839.8447265625,12801.3349609375,16218.2646484375,178243
247,5370.72607421875,15867.41943359375,7227.947021484375,4921.12353515625,14960.20703125,11759.66064453125,18132.935546875,13899.8505859375,7257.029541015625,40778.421875,3021.5518798828125,12268.7548828125,9705.89453125,10800.52880859375,9694.53369140625,19594.037109375,13225.53076171875,178849
248,6360.81884765625,14289.40478515625,10209.7255859375,4397.405029296875,15436.61376953125,11141.0537109375,15725.8203125,16272.025390625,6876.660888671875,45378.37109375,2301.76123046875,9597.64990234375,9142.75927734375,13069.08544921875,10668.55712890625,14759.935546875,15054.20703125,178950
249,5485.27685546875,17960.7890625,10965.55078125,4430.107666015625,15361.79150390625,9649.12353515625,15183.5634765625,13085.99365234375,5989.52685546875,40137.029296875,3030.4417724609375,11619.17919921875,11957.544921875,10960.376953125,8979.1103515625,15514.70556640625,15167.0107421875,180230
250,6297.7021484375,20290.9609375,8694.052490234375,5333.73046875,8007.130859375,10488.712890625,15666.779296875,14137.5908203125,6263.22119140625,40469.181640625,1668.8484497070312,9604.232421875,9456.9140625,10568.4267578125,7698.46142578125,15223.6474609375,16232.1337890625,180432
251,5417.3837890625,15447.8291015625,8803.04736328125,4781.452880859375,14909.64599609375,11306.28271484375,15041.337890625,11927.08447265625,6026.467529296875,36953.8984375,3141.8310546875,13637.4580078125,11636.345703125,9378.25439453125,6604.6044921875,17802.5419921875,18818.8828125,180533
252,4975.785400390625,16465.185546875,10330.46923828125,4564.248779296875,12819.7939453125,10559.025390625,13953.6845703125,12296.869140625,5962.6396484375,40314.966796875,2100.6578369140625,10443.45703125,11311.869140625,9069.3447265625,6827.034912109375,12852.3984375,16167.064453125,180735
253,6505.921630859375,16054.0751953125,8187.916259765625,4266.494140625,13866.9072265625,12580.02685546875,18614.0146484375,10788.4658203125,6424.85009765625,43681.7578125,3103.8824462890625,17139.2998046875,14431.080078125,9934.533203125,10408.73193359375,15787.421875,17391.1357421875,180937
254,5158.086181640625,17659.9716796875,10248.9423828125,4637.763916015625,11926.1015625,10147.62255859375,13998.3740234375,12792.2421875,5801.01806640625,38082.326171875,2648.6187744140625,11180.3671875,8137.2763671875,10080.9150390625,7971.10595703125,14946.01416015625,15747.0185546875,181232
255,6711.57568359375,15968.7734375,9311.7119140625,4385.701416015625,15371.078125,12155.7958984375,15852.40673828125,14384.99560546875,5558.657958984375,35013.048828125,2318.05517578125,10932.72265625,9150.3056640625,7934.815673828125,9840.01513671875,14868.974609375,18484.6328125,183034
256,5809.21533203125,18142.0048828125,12203.16064453125,4903.5,13726.11376953125,14114.3330078125,15218.43115234375,12092.95947265625,5704.931396484375,42046.43359375,3111.739501953125,12036.005859375,7938.968994140625,7602.542724609375,10743.162109375,15976.41552734375,12865.4208984375,185038
257,6266.829345703125,16206.279296875,10594.37890625,5428.3486328125,12402.9814453125,12770.9287109375,13616.78271484375,12365.22216796875,6805.80224609375,39965.275390625,2457.044677734375,10401.94384765625,11443.26123046875,10251.86474609375,8137.57373046875,15234.47607421875,16795.927734375,185139
258,4783.78515625,18278.7958984375,10198.251953125,5484.77685546875,11502.8515625,9211.8447265625,16452.15234375,12481.607421875,6299.01220703125,47437.54296875,2757.8677978515625,10538.27978515625,11538.583984375,8748.03271484375,9102.330078125,13622.7509765625,15884.103515625,185341
259,7807.848388671875,16115.587890625,8015.602294921875,3912.49755859375,13920.8525390625,12192.904296875,17666.7373046875,12589.2685546875,5686.875,45225.955078125,3134.8037109375,12092.8564453125,11372.015625,9098.9384765625,8922.42138671875,13816.79638671875,17558.5771484375,185442
260,5637.280029296875,18750.4248046875,8922.16748046875,3652.746337890625,12711.869140625,10579.8173828125,16156.982421875,14738.81591796875,6810.0693359375,44036.267578125,2206.6595458984375,12149.701171875,6465.8916015625,9745.37744140625,9006.13916015625,15894.595703125,15093.958984375,185947
261,4346.3837890625,14283.41455078125,10205.9365234375,3590.3089599609375,14833.775390625,11350.9140625,14492.0458984375,14829.669921875,7550.27197265625,48612.755859375,1710.1782836914062,14896.6650390625,10057.373046875,9447.3662109375,11660.49658203125,12093.2958984375,13035.5771484375,186040
262,5262.427490234375,18194.1875,9536.87158203125,4456.6357421875,11524.7333984375,12080.8701171875,15662.87158203125,10094.93359375,6785.288818359375,43347.08203125,3105.1270751953125,10015.0302734375,9523.6572265625,9426.62646484375,9465.7373046875,15005.15087890625,17166.12353515625,186141
263,6266.95458984375,13324.84716796875,9762.89208984375,4844.017822265625,16742.6796875,10997.77197265625,14974.8466796875,14302.7138671875,5712.01611328125,39488.0546875,3020.1627197265625,12687.29833984375,10669.61767578125,8603.4150390625,7172.6689453125,15090.15966796875,16197.736328125,186545
264,4374.08837890625,14137.009765625,9125.54296875,5189.526611328125,16135.5791015625,12077.5458984375,13590.83447265625,14081.86474609375,6799.88671875,45920.63671875,2928.521728515625,12135.3837890625,10821.880859375,10895.46533203125,7651.750244140625,14805.42919921875,16594.0869140625,187143
265,7535.8115234375,15881.541015625,9481.2998046875,5778.339599609375,16503.505859375,11619.25439453125,12854.8642578125,15943.7255859375,6898.78857421875,42157.603515625,3082.8883056640625,13054.97509765625,9829.48486328125,10423.572265625,7205.482666015625,12385.48095703125,14935.447265625,187345
266,3627.5921630859375,16504.48486328125,9601.408203125,5308.7041015625,14629.45361328125,11052.75537109375,12797.671875,12655.49072265625,5586.96875,40052.96875,2624.51953125,9617.97265625,11722.26904296875,11591.89306640625,8990.2607421875,15691.4775390625,17867.798828125,187547
267,7450.562255859375,15942.09130859375,10422.740234375,4724.116455078125,14452.1572265625,11064.44677734375,15090.9462890625,15002.1328125,6272.072265625,38830.255859375,2810.226806640625,11076.92041015625,11016.08056640625,9309.90087890625,12150.2314453125,14398.9931640625,15296.208984375,187850
268,5446.56591796875,16173.1015625,8713.43212890625,5390.19873046875,13788.64453125,12337.4501953125,15593.0390625,15220.7333984375,7212.780029296875,43758.736328125,2822.575439453125,10758.677734375,9850.0537109375,11041.017578125,7000.231201171875,13386.27392578125,12347.86279296875,188145
269,7158.486572265625,14651.109375,9604.5029296875,4682.33349609375,15643.2099609375,13146.70166015625,12762.83447265625,13723.9833984375,6119.67822265625,36402.859375,2340.555908203125,9871.89208984375,8995.55224609375,10046.853515625,9912.4736328125,12494.19677734375,18135.8134765625,188347
270,4325.375244140625,17926.625,11035.72900390625,4332.8310546875,16064.94921875,7742.17529296875,13463.732421875,16009.98828125,7271.35205078125,37298.439453125,3391.7796630859375,12739.62841796875,8574.5087890625,11687.3779296875,9454.67431640625,15341.724609375,12233.7412109375,188448
271,6712.9638671875,17166.365234375,8958.95751953125,4372.49169921875,13004.798828125,11762.06591796875,15099.03271484375,13902.15283203125,6166.31640625,44985.87890625,3926.1922607421875,13016.1650390625,11332.67041015625,11135.01025390625,9346.85595703125,20148.103515625,14187.83251953125,188549
272,5049.16455078125,15908.740234375,9095.54541015625,5032.66845703125,16070.0654296875,12260.03271484375,14062.142578125,11577.296875,8456.123779296875,41923.939453125,2476.119140625,10349.91064453125,9318.179931640625,9446.89111328125,11733.2734375,15283.939453125,18119.2099609375,189450
273,4711.987060546875,18498.32421875,10569.6357421875,4841.446533203125,11916.67919921875,12604.39208984375,14762.1591796875,13556.1015625,6666.439697265625,44387.13671875,2358.1697998046875,11887.60107421875,11870.9228515625,10700.97509765625,8073.671142578125,12878.853515625,15300.009765625,189652
274,5925.6103515625,15467.4423828125,9232.3642578125,4133.153076171875,14423.73046875,10621.4755859375,15300.6572265625,13725.96630859375,6305.19921875,41445.2109375,3194.998779296875,9234.384765625,7717.05419921875,8571.2197265625,8172.87744140625,12643.98388671875,17248.5595703125,190031
275,5109.112548828125,17818.4658203125,8464.38134765625,4201.349853515625,12211.462890625,11304.4287109375,15098.3095703125,13736.5234375,4917.434814453125,37153.474609375,2951.67431640625,10731.0078125,13536.02783203125,8420.28564453125,8370.99462890625,16054.818359375,15177.00537109375,191033
276,3673.892578125,18746.9345703125,9932.1591796875,4451.932373046875,16904.0078125,11880.24560546875,13608.92578125,15001.896484375,7142.50048828125,44102.62109375,2640.57177734375,10642.8828125,14034.6376953125,8571.873046875,10554.126953125,14049.2744140625,16829.89501953125,191235
