,network_component_0,network_component_1,network_component_2,network_component_3,network_component_4,network_component_5,network_component_6,network_component_7,network_component_8,network_component_9,network_component_10,network_component_11,cognetion_component_0,cognetion_component_1,cognetion_component_2,cognetion_component_3,cognetion_component_4,cognetion_component_5,cognetion_component_6,cognetion_component_7,cognetion_component_8,cognetion_component_9,cognetion_component_10,cognetion_component_11
10,1.6984590961754842,-1.2248468423736565,1.696249012185802,0.28916084967676253,-2.0567233021263127,1.101945412600858,1.1188076991938927,0.8308396663561062,-0.019189666592786363,-1.018320682596711,-0.03261621691243512,1.333382109655596,-1.2455727656317355,0.9879658454711152,0.1666089479738264,0.302127020722159,0.027513235807251322,0.6234955930247781,-0.5952620667201486,-0.03318379653505933,-0.00685212392245094,-1.3003441424497233,-0.30557867420011603,0.3128064624909543
11,0.7204764888698719,-2.0650395511857753,-0.26642279217785525,-1.1253660193270092,0.17649485126971245,-0.11592827785569253,0.09486198632047149,1.0062188637806346,-0.8970023356348239,0.36325735459736147,0.7596240569837757,0.5941659510000793,0.08339021189712661,1.8855779701160484,-0.37759613331829983,0.7666218205443898,-0.1008351748838631,0.23589434705895587,0.20465045057711842,1.0610052706499802,-0.20789165436353696,0.21700371870083385,-0.8897857614239078,-0.04438360527396872
12,-1.1089574310954289,-0.42011978704239616,-0.8102082623418306,0.7475501923968422,-0.9234992292791173,-0.143321778938474,-0.8107846392447228,-0.5319344721634819,-0.3860322640650156,1.3454666682761216,1.135007830231909,0.17892053234438973,2.1043875068609923,0.8676028559514644,0.8072699075114175,-1.1709704020004335,1.3544320396814578,0.4526237171079257,0.746306261995313,0.3362200569032542,-0.34589963277888924,-0.6385907944895349,-1.3558722299493005,0.1396510396489463
13,-1.510277100835675,1.4334391469409093,-1.0493371710599995,1.2118802829636426,0.9029708207667569,-0.6276459629533869,-0.8560670920030328,0.44153080109824316,0.7541846363726186,1.0035916313884023,-0.568175816043343,0.6858049098606586,0.6039197989078662,1.564114135074323,-0.19409681314820926,-1.0860307783480858,-0.4376007818545307,-0.7038893442959662,0.2579951701357935,1.8659589100770377,0.05669691029823702,-0.3984745115099333,-0.353564098000874,0.08946524385850918
14,-0.4783270845435279,-0.784699801249246,1.0630905828721051,0.33024039567623686,-0.3900014823175669,-0.23538265039689377,0.3921154550448146,0.23869341017062193,-1.301120831446734,-0.6061117972156542,0.4120486587199278,-0.11714172308130427,3.5230704414521568,-0.2603666332752741,0.27674959936407695,-0.03076888444993407,0.5390741613398163,-0.929876595871178,0.11633492951265624,-0.9345648535909475,-0.27762177432723023,-0.428918683609092,0.7572351509857151,0.41982967198097987
15,-0.10311794969876661,2.3046065118538896,-1.7193290727710158,-1.7553193322658682,0.5945096155280604,0.8702240659780546,-0.539909303223286,-0.04067598412695527,1.1728879654881905,-0.48161411322200665,1.1270589285528858,-0.36754324478992534,-2.077088870221298,-0.010555339892050972,-0.3716848990901436,1.0537421279679833,0.33095106071625585,1.3324304684184454,-1.4623487573369414,0.10133427936814561,1.6668188809630768,0.05198442870904624,0.7326720039085107,-0.022596141439026864
16,-0.026946826909876095,0.3359204101517789,-1.1180303136039798,-0.7108598429651062,-0.5909698984968067,0.007400871301546862,0.44742366063575284,-0.5450243153249936,0.9034647862161702,1.3685657688012849,1.433661666327308,-1.7879856986662384,0.19371169962934995,2.487970808002444,-1.5058692811196825,-0.3292391021220937,-0.31665739811740223,-0.10598838362649839,0.057338538385124205,0.01488042871850892,0.507939901980784,0.7983469079286432,-0.2468609840576243,0.15643936958238003
17,-0.2627591563844886,-1.9440599464107988,-1.0438144785003112,1.1529175612530183,-0.718971798751493,-0.5375259878821615,1.171623721367363,0.7874800144420998,-0.024830851208211126,0.07187703747211295,1.5727668059385165,-0.14713138873008133,-0.5566083706447541,1.5289121741020337,-0.46521523054925285,0.33373226867411765,0.003399614600759653,-0.08096132131867861,0.6214153011038943,0.1726726270368949,-0.4943680803284692,-0.15693262471849723,-0.8429713355429115,-0.19498797242607477
18,2.218398950990874,-1.4784389343765472,0.7820931642578807,-0.7923064550542551,0.02297290325618782,1.4420230278033308,4.007864384505554,0.8405371423971117,-0.476997696769,1.2828367442920978,0.23104066135329857,-1.5129424585201856,-4.01814906905176,-1.8094588293817364,-0.07251688446907244,-0.062035213753034786,0.10986241129400148,-0.1350271332405745,0.23664154317600247,-1.209673536090939,-0.5918085587185041,1.1760644746690228,-0.014906824386960855,-0.42319699986199305
19,0.03667128620204729,-1.4749742114871565,0.17784104936300402,1.4394132067241265,-1.9687923848078364,-0.5676121046008523,-0.8622682467368156,-0.5540400137562337,1.0640929169359652,-0.7369855118707829,-0.1812314830464735,1.069777537155187,-2.571459713220027,-1.0236558751233997,-0.14856696735752645,-0.06329268907970131,0.3116210284561205,0.11616962741963009,0.18782613105362542,-0.4244139652588218,-0.20211876071692061,0.6674733423783433,-0.8897531140181003,1.5911438956538067
20,0.5497557725931254,0.4193847591484871,0.5515328464051492,-0.6174383458398354,2.066586782945836,0.022785239947442717,1.6025069267648104,-1.2376633846853524,-0.07877535425095673,0.25469211570601924,-1.3920589733270228,0.8594543411649346,-1.0925948245538302,2.0894523113491505,-0.7602941159751196,-0.04850911382567749,-0.7702364218098596,-0.9529658625467643,-0.17726036619538402,-1.5574893543250485,-1.3131645374333643,1.1896708029567384,-0.6593339124842044,-0.4758804793975787
21,-0.2600403898310746,0.8754365287353969,1.028972700263204,-0.759023913931879,0.28091538937317,-0.46203818270979463,1.164699673845418,0.4982977174370599,0.4471100292082168,-0.8215227268545781,0.11580198109937467,-1.560660250891196,-0.36036906755492126,0.5303810954461556,0.02444635499477897,0.17914963521386948,0.0017353341992438144,0.7786264747314291,-0.8575523757521057,-0.677654022971542,0.20725146983921006,-0.37357308796284666,-0.5959886391410252,-0.5095163069196637
22,0.18105316083254724,1.1311158044215832,2.59414006074609,-0.33263937574183794,1.6177779368758063,0.2688104526823113,0.13429945359296538,-0.17606820859647618,0.306058359649755,0.3990474373169514,-1.3617862527907816,-0.527572862712393,-2.2966876871374806,0.727254973775271,-1.3937155828147714,-0.8150160173077015,-0.5386988453713696,-1.3738960282517767,-0.7002290374863356,-1.1595755804479844,0.857281293713117,1.6892576226736908,-0.3671096974256405,0.28360798923593794
23,1.1974528378174731,1.4616901579466521,0.519913838577235,-0.010452714822273527,1.709356328486233,1.1244091830018645,-0.6114467088025006,0.9875600577593775,1.2254549501219938,0.5895700776292565,1.1672419221188388,-0.2835804509455859,-3.576009010182051,0.10260347157504042,-0.21769205997192692,0.5580985296383406,0.6095577898776595,-0.023408923113220965,-0.08121352282844432,0.10944878115074594,-0.6685920932975458,-1.731890369386528,0.28138446270775674,0.39745523378334274
24,1.3603372478001161,-1.0685591366416116,-1.7668750869813683,-0.5335914554597458,0.8247577891847562,1.1942574228087015,1.8277432027571512,2.0853020108201856,-1.2136633915044428,1.199174973246619,-1.0566898230933512,1.2767790673837396,-1.9080687469383215,0.29386803312064075,-0.9951920188625877,0.30913080856019953,-0.2770375019524128,0.8657683717176876,1.8927696844988389,-0.24582354745593732,-0.13089771692638483,0.30947014860734123,-0.05869000270259793,-0.07063409035972411
25,-0.9155852518004353,0.19413062925551022,0.7393790846041575,0.07387535937156325,-0.45976694789743183,0.31820322240900245,1.1325685765689744,0.1202770503504701,-0.3624032142049902,-0.28156143649167886,-0.1427584177678868,-0.4645910424683632,0.896716634159276,1.3582028495318013,0.11354173929501783,-1.5692599580396889,-0.025737936508530852,0.5727753309253037,-0.5549217575081407,0.48138733855967414,-0.7970971618746695,-0.6301121004052481,1.1564530295559465,0.0077217410460676175
26,-0.31643518683298094,-0.8866162167122217,1.1928881914487741,-1.771387572031472,0.397115643337711,0.844483462664158,1.7237367589405757,1.7297210692315852,-0.9763847468273723,-0.8268946995433244,1.250960314066449,-0.2241904118835799,-2.607799558314157,-0.47568431506380304,-0.8611798533451589,0.906767560391469,-0.15971484343741107,-0.016386448823947772,1.1705595200134793,0.41126176121960417,0.2946126241238102,0.3591863167605848,0.2519194665279523,-1.1647174865904706
27,0.700453539202148,1.4659739587543865,0.02738430814109206,-0.6180372769948893,-1.4129875024422138,0.43259010025577344,-1.560993045866788,2.5347218126843636,-0.05664110309245944,0.5468748337541381,-0.6997727984684997,-0.06738947021322146,-2.977723631918753,0.34208954369709216,0.9692694368419562,-0.07146265898056174,-0.4491429600134651,0.3718003257628741,1.621324242051619,1.8389104213195313,-0.15646534002592238,-0.30744728921404624,-0.9234291848315023,-0.6814345190747476
28,1.1215823888204832,0.5013497809103172,-0.5016112902814709,-1.3182869646404547,-0.8065494337634959,0.1964942749710597,-0.18191403997942351,0.9265985485636339,-0.3656943323176249,0.08720489978519426,-0.7682695335609651,1.190421727537346,-0.25318461767522255,-0.1643467354064717,0.5446720743778598,0.5079341848377272,0.5096906570549856,1.0933801367162117,-0.42304163806019546,-0.06314698606119808,-0.3564212588609027,0.13988367852456937,-1.311064311275362,-0.028652160518825305
29,0.9048103829296661,1.8608393823193798,-2.8436604539781047,-0.18195023840983654,-1.1480337824304003,-0.9451582378124171,-0.5258771502901934,0.42274541113619213,-0.10955098524896419,0.967153407529036,-1.0995314682766528,0.9354772935853665,-3.4920204646783035,1.2014010235718728,-0.7701042184215748,0.6844967866573431,-0.0011692004615123843,1.1496900406108035,1.7521417936758474,-0.7442291581292795,-1.794171804964336,0.48794517816312416,0.3406213221573643,-0.9491809849408831
30,-0.5122100751687771,1.8742602077379964,-0.6450386692664155,0.487727140003097,-1.1078539050601437,-0.4940758428347297,-1.0537272113169471,0.1837291917938731,-0.94838598343226,0.4912386675933819,0.8227042683871251,-0.902222473415988,0.2889845431925487,-1.5438311638895124,-1.9074737352178286,-0.24871611873864705,0.1191328358688244,-0.35965045261213385,-0.7109980772175863,0.06502045960922985,0.12829673517400997,0.9433910633132242,0.9336460520101064,-0.4718127730564423
31,-0.8299440199109064,1.0822501119646102,2.016088716664616,-0.6373315398889227,-0.5893892512849679,-0.1327485156123663,-1.0539157563066541,-1.1830245276920637,1.4120215027303857,0.13989447741727495,0.16686649944331644,-0.10427337496193922,3.5973528849742644,1.8210035862419898,-1.44082885365299,0.0824954695369716,-0.5589502348299675,-0.5899570942617786,-0.39805255348843116,-0.3205183267136172,0.3754062194029623,-0.16745243312238045,-0.8707675763031808,-0.6807764470761891
32,0.2964248314288944,1.4650326674463499,-0.40530273207503853,1.742771170919372,0.1935426924910791,1.4130293794784652,-0.022101861558045846,0.08598917541125049,-1.6115317508220963,0.09347809879339235,-0.1055570291340042,-0.06281280415813058,1.2507539942501256,1.3339622681807135,1.8223309459842456,-0.21641024406586912,-0.3582522085634163,-0.25688557759214786,0.32493085943386474,-0.6512078704367054,0.4056473890906313,-1.2403781499092548,-0.3988097935778296,-0.22988419381796363
33,-1.5013412812016498,-0.7083768084084563,-0.2036748083089673,-0.8330824617649019,0.8678662400731774,-0.2952561441070378,0.5621993527314393,-0.047389797477525315,-0.1816913255535936,-0.7580246617091003,1.7809470206685072,-1.0838596338270756,0.9159570289561616,0.24861979043568108,-0.893365471217798,-1.0856034455159556,0.31474626897609415,1.2341205924540568,-0.6046100548716894,0.4797839231087293,0.28912214227835775,0.8622911881313446,-1.1456238258003546,-0.6042128369337325
34,-0.025907813475519955,0.22576079419762285,0.6173887002656057,-0.8697602859760798,0.1069994786456808,-0.06294315509103982,0.5452000406927174,-0.3505105862361827,0.24030185999559847,1.4915199612990175,-0.09522961475702736,0.15471004325794788,-1.5010853823874633,-0.30571423985784185,1.387250686397232,-1.2646907747540703,-0.26396652368798074,0.3001063190843805,1.0516992846594635,0.35581944048314784,-1.0742038432485561,-0.0844417393743147,-0.2700877784014265,0.5119739606431459
35,0.9427994040969874,-0.257387690690899,1.4827300589589367,-0.33677606739668786,-1.6576355121692514,-1.4939300787682352,-1.8487219302806155,0.22413623397900279,0.7064156378159235,-0.9039595194791941,-1.1788368829881606,0.45132885176527965,0.4648658106579538,2.076708722596979,-1.2154102395921367,0.7689782399557145,-0.013098743815635736,-1.3263332976861024,0.5763214840894735,0.7285408544902215,-1.0192005345326247,0.18021246345720562,-0.08268009550042735,0.7571552676436155
36,0.770300510387494,-1.1132309281152857,1.2789289245270432,-0.8220505382688406,-0.4893741266907807,0.7820136008522918,-1.1900777137309828,-0.4127310262544711,0.47893143498593155,-0.5016427156493559,0.27993109587755066,0.17300175170805426,-2.730151342095768,1.3022027584612252,1.4911519480245505,-0.6627218028316456,-0.9096977619723667,-1.0694200454422982,-0.36778759087998664,-0.3095460488931411,-0.7135949731833372,1.6921919263282152,-0.2229697640792114,-1.1018979694165383
37,-1.3403832983912838,0.6700332133549005,-0.9543014639718664,-0.00012163218249900457,0.40281322992955326,-0.9073993601450405,-1.3906472083037666,1.6373220971437614,-1.040042079580102,-2.0966569095932672,-1.2965687430570814,0.7962928707988849,1.905864766981367,-1.5168684258250602,-0.9527616005713267,0.5626827086247453,-0.49435965330141496,1.2328587333141432,0.5128643152907539,0.06440903686305631,0.6667540796032032,0.493206494101874,-0.7277989193866563,-0.051871470018074975
38,-0.33137208988856814,-0.3764442974523639,-0.6655144116054376,0.30916222210443084,0.9232938727402605,-0.6186077614439413,-0.08658329964220086,0.8195129984929185,1.251774822970953,-0.6337439335343806,-0.19258809873511043,-0.39386984497113875,0.9462012676236299,-2.20081874388624,1.6652226755395,0.07886424716445564,0.2500270841922198,0.03552867870538514,-1.2549108166441814,0.8436361569201075,-0.20040153910130953,0.9474695606060883,-0.631743199702429,0.7899306086225326
39,0.394064174130771,-1.052754265617075,-0.07345646293502438,-0.005278900300075718,-0.8104662168193771,-0.3039781980479609,-0.20148997591821066,-0.9856962503095815,-0.9017248899930972,-0.8762571449248155,0.9003292803896411,-0.41476232700273663,-1.8630275700048418,0.33145786612877637,0.46266234718896887,-0.8380772021694611,-0.7935134026119928,-2.0409470162986736,-0.15425752721330446,0.2431529188601923,0.26733348142693897,-0.339833793312527,1.1919055974879664,-0.9268535240782647
40,-0.5254680741248503,-0.8361289845180705,-0.27553776685205655,-0.3285928239421123,0.4098987860032582,0.2432700427027312,-0.8097977242106227,1.2558587442707017,1.2104166517714388,-0.44012944806826787,0.8108337711709713,0.41081994711804665,-0.20035561240647853,1.802608368656824,-0.5031733709287232,-0.4078006579701769,-0.4805645759772103,-1.1835165731575388,-0.5582057575188007,-0.25682170955640954,0.8761363197030351,-0.25598398768667363,-0.23159831236884798,0.2495207600912561
41,0.3864777617606706,0.35124357552289853,-1.1091119640689249,-0.03176094919402055,0.49068903616083753,-0.6236081973916003,1.3897931218709048,-1.0674057520984972,0.28832513633462015,-0.16413544687284362,0.3223096022375238,-1.2304321457080298,-0.2486688033919395,1.0648952716273137,-1.3642086308529804,0.3462471646806835,-0.39624760627451805,-1.1470518140778128,-0.8812276329838169,-0.7381195455314254,0.7999248023783737,-0.5044805776448212,0.6943974248767538,-1.1132212254453557
42,0.18826865943047058,-1.1256426064761105,0.7095930414323965,1.43909962857335,0.2818000945988223,-0.9660126392070775,0.13956819571720433,0.930651538448863,-0.6931631008465676,0.731021892548699,-1.4006298704921358,-2.4027366884421912,0.8692737694676866,0.3679468515817905,1.718050320360712,0.04883039340873132,-0.042120534574861014,1.0758982174950114,-0.047723828339667665,0.7021427176224643,0.34078615650577776,0.27017489279114754,-0.7520090210536747,-0.24065115657124422
43,-1.1766270011536688,-0.1493156899397927,0.15264847144039417,-0.9276321688744923,0.4221738279694694,1.324337505071316,-1.1581792145314969,-1.7032874703738814,1.1542382617309592,-0.1805407711003336,-0.8584636629286925,-0.8638583226438705,1.4429277100432234,0.2785023022229774,0.6918546843228291,-1.688638416050949,-0.24116533283401617,1.1875682172672946,0.27124479023008324,-0.9409805521251072,-0.8918671529577272,0.18397287870261264,0.6303541728785167,-1.409094608622061
44,1.916121822769268,0.09382037182289013,-1.0152561737824128,-0.4060598896249783,-0.8690304675726869,0.30742855874130265,-0.8559497073815316,1.1086432766848244,-0.4392864475252669,2.0189189385670767,-0.10439110710430238,2.4848105600809816,-0.4700451640211383,1.3368311299541669,-1.0561929705944268,-0.41255954036671144,0.562260592071391,0.8702942488001413,0.7346842167047265,0.9976396073995775,-0.72726082879149,0.7255767204933218,-0.28997885091309233,0.051924696419661465
45,1.1804622236395785,1.2080001049533162,0.9530953777916794,-0.5095540426061502,-0.7045328041700564,-0.703876467146518,-0.24100818805756669,-0.05239682165635226,-0.4559380081477119,0.8780103642121297,0.9746563053885086,0.521127881472853,-1.7876475719672316,-1.6803155132066583,0.6602926144756679,-0.6624105614964274,0.21326653572544668,-0.2477899267866965,0.40725985543365434,1.6613054634349886,-1.0599408646083364,0.2528580368350169,-0.6334277101613018,-1.3318682169206884
46,0.8005751729073521,-0.9973832438018586,-1.14534341667709,0.08395825329716507,0.08845090936407206,-1.9809290442362795,0.27379345038036773,-1.1379365615988628,1.0000713528145073,-1.1608836537712588,-0.8839427914097675,2.0966180969364445,0.3613663506419274,1.6408376558304891,-1.6459400042480699,3.0803552121632114,0.4912078382742847,0.10663357539426829,-1.0835127923051115,-0.8966092206378347,0.26434905108822326,-0.6143758432489439,1.4944180714167081,0.7856399447999063
47,0.17211557682139803,-0.48292884709054557,0.9134682665022351,-1.0045656072708502,-2.1428579709284463,-1.0760948838321023,2.053675939199626,1.4287649908354934,0.5003583510198798,-2.007295709489757,0.8601236059342793,-1.1516054772858617,-0.24286679278255807,1.5783876608964018,0.5183401854561213,-1.347986254813174,0.03289213617814002,0.7224902436486058,-0.4398918666657561,0.6182799090627333,-0.5546850316694467,-0.29126475639547317,0.18924832650965714,-0.033902786287348025
48,1.1933612253957442,1.1014991341108904,-0.40484342802642975,-1.6055322671877967,2.3044230729263324,-2.027231911994744,-1.4838263134192855,-1.486451224466043,-1.2313889654049526,-0.13544132635515035,1.6975856126871607,0.0010446445729335161,0.010189000102527795,-1.107727752560554,-3.0877931081869505,0.30501187372158417,0.5237923017631531,-0.3862275829714254,0.9093500680527337,0.5782390771630905,-0.9583430912923234,0.3618438891456562,-0.009812634230936862,0.21255888061275627
49,-1.0283427024058922,0.2420992034986837,-0.9337130385722073,-0.2687872549111978,-1.4601351606212192,0.5139174135969761,-0.4511402756908629,0.09244155085100624,0.5552181800284709,-0.1312083858049894,0.5687113176825265,1.3840022860003247,-1.6239600609755491,0.14533547708826325,-0.3570622176954345,1.0841850468852336,0.08859223567149468,0.7292084784052338,-0.6125910075723499,0.34102890524854884,1.2846777306218258,0.6052114108357217,0.8627233396032989,0.7888463982022256
50,-0.6269782177980354,-0.6664213414594754,-0.5125142389083442,0.21575530337726773,-0.13960634706501693,-0.2521589859055088,0.9385098744849937,-0.3879658612590974,1.4160539931236371,-0.628187344073885,-0.5192182594438988,-0.5158484042724376,1.1157212751512808,-1.0802497781833569,0.6268529103766931,2.899296442029773,1.059740323071381,-0.00026344452308588623,-0.6897597508945531,0.9189004668383061,1.0725136341169519,-0.6771084314120286,1.3022797870095728,0.783406779326681
51,-0.41409859437394986,1.1651376399115478,1.1714635130124165,1.6404416319638426,-1.168136887400882,1.342487338199421,-0.36049974698920506,0.048988254538515213,0.5161076904986877,-0.5101257760804352,-0.6539625053405738,-1.3925289719492642,0.8960685597874994,-0.013633450948203575,0.7134703999754717,-1.7248064746223657,-0.6835007170246475,-0.47014926047759575,0.017442377578127895,-0.24168146987151137,-0.7301080466754671,-0.40627406317639847,-0.5595346724327601,-0.4691228607668785
52,0.21527067498066618,-0.8965887102896316,0.14708503873718207,0.2798348487242769,1.570476575111531,1.151579775440771,1.3837402085944595,1.0140229472920048,-0.1512895893916222,-0.1995428324575117,-1.3137857997537632,0.3271274188959828,-3.053838297366622,0.7367138856102378,-1.058461024175814,-0.544557717320411,0.34542264831370295,0.9154930466598977,0.38014116525763686,0.5526509688820057,0.45102251457072334,-0.31686231628153333,0.626561916401596,0.02102655851164165
53,-1.5482754519868658,-0.20336523186312688,-1.6907579431637263,-0.9996789197134188,0.12105993945941813,1.3027718591260269,-0.624423923998613,0.17466375892898436,-0.6293108844227925,0.03189476876636714,0.03640756088986155,-0.597046264858661,2.88632773694671,-0.5574650850691444,-0.43841504324785624,-0.1550646309543022,0.03403967713041124,-1.1073219321111925,0.41954111401254585,-0.31848857980028245,0.43121293204201105,-0.6476652709421776,0.03395212793356069,0.4741090025732257
54,0.26135588274912797,-1.2643840681815917,0.03793397338708262,-1.457264297844507,1.0367852630416088,-0.4159692235476985,0.6661122002801804,0.9446167538852402,-0.27970369344309437,-0.7096535653573118,-1.200319955872712,0.31966195965908245,2.206590922221421,-3.3990186467915477,1.121389067229621,-0.0462781307400678,-0.14859263517330237,0.8913532085176384,-0.9024363111219018,-0.391844682027999,-0.04758129804717456,-0.8703555206428284,0.336378894454482,0.4184746933291005
55,0.0036006547370108816,1.7617400775063385,0.5443164825703539,-0.6880406624932073,-1.6853971690319123,-0.4959380059742495,-0.9387178782906332,0.4673104572983931,-0.23321067580892305,0.14291836824052453,0.9380300536092175,0.5394437301907897,4.815075600169579,-0.6478400996986494,-0.6021167558632344,0.020311320809276636,-1.4012292958319734,-0.4515121550680493,1.6123272276555625,-0.919129614557851,-1.2031880417649188,0.5942319154626674,-0.06643440459511658,-0.8137821733703755
56,0.20433783794679497,-1.542624867290895,-0.572986380094196,0.49777541359231126,-0.3635563533446179,0.7324716204475142,0.7082070462853055,0.5365955002085676,0.3866563866495771,0.5152921954777983,1.4729906791942182,-0.35479361016634126,-1.9079865391941946,-0.6754149135919334,-1.1984137224249731,0.9089891523152261,0.5529469263469495,0.2932933043627941,-0.5369657647584519,0.5314815343984064,-0.137557892682852,0.9043106520153004,0.2597199835011962,0.7439550162699086
57,-0.13662004903131245,-0.3706087779145457,1.4860100557500384,0.36837470156749524,0.2851540531950567,0.7224897147004021,-0.6374918505881063,-0.13730997327972633,-1.771521107287555,-0.9582716869523752,0.599088591924924,1.7421926725492662,-1.1826938435269228,0.7858602804980758,0.16802701382658788,-0.704136425016191,-0.4977641721147709,0.06717492610510484,1.6355970834292188,1.216860261953965,0.4139151597692648,-0.7290979396573224,-1.309856817930431,0.7591850709509638
58,-0.4485973928675007,1.7210115260591108,0.0027072773332597827,-3.2964068040095866,-0.28651860609436053,-1.1630548208448963,-0.3481842784280585,-0.982915984687344,-0.9407773249406993,-0.324744443301065,0.2787571394321462,0.266405563846648,4.288838111885121,0.022668300031271526,-0.6114902981608622,-1.7168037859985341,-0.991873527382516,-1.5293392793409877,-0.0037527954378605887,1.0950450871219988,0.17143594248349295,-0.9774578306279742,-0.96848028935426,-0.475890170585784
